,tag,Strain,time,drug,value,S_I_R,MIC,exp,S_I_R2,n_strains,use,subset_of_strains_used,num_of_mic_used,comment
1042,KpCip4_R09up_KPHS_53000_0.97,RB041,NA,cip,0.37365738,S,0.03,KpCip,S,3,use,,used 3/3,
1043,KpCip4_R09up_KPHS_53000_0.97,RB270,NA,cip,1.031966618,S,0.03,KpCip,S,3,use,,used 3/3,
1044,KpCip4_R09up_KPHS_53000_0.97,RB013,NA,cip,0.996544239,R,32,KpCip,R,3,use,,used 3/3,
1045,KpCip4_R09up_KPHS_53000_0.97,RB039,NA,cip,0.324612335,R,32,KpCip,R,3,use,,used 3/3,
1046,KpCip4_R09up_KPHS_53000_0.97,RB289,NA,cip,0.349099954,R,32,KpCip,R,3,use,,used 3/3,
1047,KpCip4_R10up_KPHS_37090_0.97,RB040,NA,cip,0.076404695,S,0.03,KpCip,S,3,use,,used 3/3,
1048,KpCip4_R10up_KPHS_37090_0.97,RB041,NA,cip,-0.400646135,S,0.03,KpCip,S,3,use,,used 3/3,
1049,KpCip4_R10up_KPHS_37090_0.97,RB270,NA,cip,0.408896904,S,0.03,KpCip,S,3,use,,used 3/3,
1050,KpCip4_R10up_KPHS_37090_0.97,RB013,NA,cip,-0.500646856,R,32,KpCip,R,3,use,,used 3/3,
1051,KpCip4_R10up_KPHS_37090_0.97,RB039,NA,cip,-0.240584071,R,32,KpCip,R,3,use,,used 3/3,
1052,KpCip4_R10up_KPHS_37090_0.97,RB289,NA,cip,-0.182964065,R,32,KpCip,R,3,use,,used 3/3,
1053,KpCip4_R11dn_KPHS_31980_0.95,RB040,NA,cip,-1.099234934,S,0.03,KpCip,S,3,use,,used 3/3,
1054,KpCip4_R11dn_KPHS_31980_0.95,RB041,NA,cip,-1.553664854,S,0.03,KpCip,S,3,use,,used 3/3,
1055,KpCip4_R11dn_KPHS_31980_0.95,RB270,NA,cip,-1.974796196,S,0.03,KpCip,S,3,use,,used 3/3,
1056,KpCip4_R11dn_KPHS_31980_0.95,RB013,NA,cip,-0.25674844,R,32,KpCip,R,3,use,,used 3/3,
1057,KpCip4_R11dn_KPHS_31980_0.95,RB039,NA,cip,-0.318922085,R,32,KpCip,R,3,use,,used 3/3,
1058,KpCip4_R11dn_KPHS_31980_0.95,RB289,NA,cip,0.3120062,R,32,KpCip,R,3,use,,used 3/3,
1059,KpCip4_R12up_KPHS_40580_0.95,RB040,NA,cip,1.570631849,S,0.03,KpCip,S,3,use,,used 3/3,
1060,KpCip4_R12up_KPHS_40580_0.95,RB041,NA,cip,0.488145335,S,0.03,KpCip,S,3,use,,used 3/3,
1061,KpCip4_R12up_KPHS_40580_0.95,RB270,NA,cip,0.772140784,S,0.03,KpCip,S,3,use,,used 3/3,
1062,KpCip4_R12up_KPHS_40580_0.95,RB013,NA,cip,-0.541073733,R,32,KpCip,R,3,use,,used 3/3,
1063,KpCip4_R12up_KPHS_40580_0.95,RB039,NA,cip,-0.259800427,R,32,KpCip,R,3,use,,used 3/3,
1064,KpCip4_R12up_KPHS_40580_0.95,RB289,NA,cip,-0.127440086,R,32,KpCip,R,3,use,,used 3/3,
1065,KpMero4_R01up_KPN_01226_0.97,RB279.a,NA,ctx,0.112481024,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1066,KpMero4_R01up_KPN_01226_0.97,RB279.b,NA,ctx,0.380649076,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1067,KpMero4_R01up_KPN_01226_0.97,RB540,NA,ctx,0.327394511,S,0.12,KpCtx,S,1,,,,
1068,KpMero4_R01up_KPN_01226_0.97,RB563,NA,ctx,-0.020137394,S,0.25,KpCtx,S,1,,,,
1069,KpMero4_R01up_KPN_01226_0.97,RB570,NA,ctx,-0.216015109,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1070,KpMero4_R01up_KPN_01226_0.97,RB409,NA,ctx,-0.77013177,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1071,KpMero4_R01up_KPN_01226_0.97,RB402,NA,ctx,0.070008765,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1072,KpMero4_R01up_KPN_01226_0.97,RB552,NA,ctx,0.17479465,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1073,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,ctx,1.954117713,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1074,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,ctx,1.881544665,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1075,KpMero4_R02up_KPN_01107_0.97,RB540,NA,ctx,1.868819275,S,0.12,KpCtx,S,1,,,,
1076,KpMero4_R02up_KPN_01107_0.97,RB563,NA,ctx,0.3149318,S,0.25,KpCtx,S,1,,,,
1077,KpMero4_R02up_KPN_01107_0.97,RB570,NA,ctx,-0.058042536,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1078,KpMero4_R02up_KPN_01107_0.97,RB409,NA,ctx,-0.080339643,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1079,KpMero4_R02up_KPN_01107_0.97,RB402,NA,ctx,-0.744115828,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1080,KpMero4_R02up_KPN_01107_0.97,RB552,NA,ctx,-0.028910969,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1081,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,ctx,1.22272203,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1082,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,ctx,1.336511881,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1083,KpMero4_R03up_KPN_02345_0.95,RB540,NA,ctx,0.874782436,S,0.12,KpCtx,S,1,,,,
1084,KpMero4_R03up_KPN_02345_0.95,RB563,NA,ctx,0.610735908,S,0.25,KpCtx,S,1,,,,
1085,KpMero4_R03up_KPN_02345_0.95,RB570,NA,ctx,0.062041626,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1086,KpMero4_R03up_KPN_02345_0.95,RB409,NA,ctx,0.21922142,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1087,KpMero4_R03up_KPN_02345_0.95,RB402,NA,ctx,-0.1548169,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1088,KpMero4_R03up_KPN_02345_0.95,RB552,NA,ctx,0.027802464,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1089,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,ctx,2.791007904,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1090,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,ctx,2.665838102,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1091,KpMero4_R04up_KPN_02742_0.97,RB540,NA,ctx,2.375150633,S,0.12,KpCtx,S,1,,,,
1092,KpMero4_R04up_KPN_02742_0.97,RB563,NA,ctx,1.059220397,S,0.25,KpCtx,S,1,,,,
1093,KpMero4_R04up_KPN_02742_0.97,RB570,NA,ctx,0.156456953,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1094,KpMero4_R04up_KPN_02742_0.97,RB409,NA,ctx,-0.946956168,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1095,KpMero4_R04up_KPN_02742_0.97,RB402,NA,ctx,-0.14703937,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1096,KpMero4_R04up_KPN_02742_0.97,RB552,NA,ctx,-0.021666212,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1097,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,ctx,-1.234009453,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1098,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,ctx,-0.813379503,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1099,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,ctx,-1.364026593,S,0.12,KpCtx,S,1,,,,
1100,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,ctx,0.369809124,S,0.25,KpCtx,S,1,,,,
1101,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,ctx,-0.418156099,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1102,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,ctx,-0.489391458,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1103,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,ctx,0.8562507,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1104,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,ctx,0.793337211,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1105,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,ctx,1.47144523,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1106,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,ctx,1.532029177,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1107,KpMero4_R06up_KPN_03358_0.92,RB540,NA,ctx,1.653125843,S,0.12,KpCtx,S,1,,,,
1108,KpMero4_R06up_KPN_03358_0.92,RB563,NA,ctx,-0.028386102,S,0.25,KpCtx,S,1,,,,
1109,KpMero4_R06up_KPN_03358_0.92,RB570,NA,ctx,-0.176751709,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1110,KpMero4_R06up_KPN_03358_0.92,RB409,NA,ctx,-0.382862672,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1111,KpMero4_R06up_KPN_03358_0.92,RB402,NA,ctx,0.115839301,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1112,KpMero4_R06up_KPN_03358_0.92,RB552,NA,ctx,0.08750871,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1113,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,ctx,0.80688914,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1114,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,ctx,0.683360758,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1115,KpMero4_R07up_KPN_03934_0.92,RB540,NA,ctx,0.806608917,S,0.12,KpCtx,S,1,,,,
1116,KpMero4_R07up_KPN_03934_0.92,RB563,NA,ctx,-0.135614612,S,0.25,KpCtx,S,1,,,,
1117,KpMero4_R07up_KPN_03934_0.92,RB570,NA,ctx,0.115901807,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1118,KpMero4_R07up_KPN_03934_0.92,RB409,NA,ctx,0.19949292,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1119,KpMero4_R07up_KPN_03934_0.92,RB402,NA,ctx,-0.550477166,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1120,KpMero4_R07up_KPN_03934_0.92,RB552,NA,ctx,0.021930971,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1121,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,ctx,-3.842746976,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1122,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,ctx,-3.287244435,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1123,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,ctx,-3.727165687,S,0.12,KpCtx,S,1,,,,
1124,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,ctx,0.514199033,S,0.25,KpCtx,S,1,,,,
1125,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,ctx,-0.708827495,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1126,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,ctx,-2.051264116,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1127,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,ctx,1.758953498,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1128,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,ctx,0.981409559,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1129,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,ctx,1.059342268,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1130,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,ctx,1.032813045,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1131,KpMero4_R09up_KPN_02342_0.97,RB540,NA,ctx,1.597694985,S,0.12,KpCtx,S,1,,,,
1132,KpMero4_R09up_KPN_02342_0.97,RB563,NA,ctx,0.494435779,S,0.25,KpCtx,S,1,,,,
1133,KpMero4_R09up_KPN_02342_0.97,RB570,NA,ctx,-0.16750309,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1134,KpMero4_R09up_KPN_02342_0.97,RB409,NA,ctx,-0.205870525,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1135,KpMero4_R09up_KPN_02342_0.97,RB402,NA,ctx,0.188117819,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1136,KpMero4_R09up_KPN_02342_0.97,RB552,NA,ctx,0.151208745,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1137,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,ctx,1.489768238,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1138,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,ctx,1.205741406,S,0.06,KpCtx,S,2,use,"279.a, 279.b",used 2/2,
1139,KpMero4_R10up_KPN_00833_0.97,RB540,NA,ctx,1.264896798,S,0.12,KpCtx,S,1,,,,
1140,KpMero4_R10up_KPN_00833_0.97,RB563,NA,ctx,0.434764566,S,0.25,KpCtx,S,1,,,,
1141,KpMero4_R10up_KPN_00833_0.97,RB570,NA,ctx,0.141616901,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1142,KpMero4_R10up_KPN_00833_0.97,RB409,NA,ctx,-0.405293389,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1143,KpMero4_R10up_KPN_00833_0.97,RB402,NA,ctx,-0.050430339,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1144,KpMero4_R10up_KPN_00833_0.97,RB552,NA,ctx,0.428832445,R,64,KpCtx,R,4,use,"402, 552",used 2/4,
1145,KpMero4_R01up_KPN_01226_0.97,RB279.a,NA,erta,3.422994022,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1146,KpMero4_R01up_KPN_01226_0.97,RB279.b,NA,erta,3.264210044,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1147,KpMero4_R01up_KPN_01226_0.97,RB540,NA,erta,4.184279551,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1148,KpMero4_R01up_KPN_01226_0.97,RB563,NA,erta,4.761432219,S,0.06,KpErta,S,1,,,,
1149,KpMero4_R01up_KPN_01226_0.97,RB570,NA,erta,3.581369079,S,0.5,KpErta,S,1,,,,
1150,KpMero4_R01up_KPN_01226_0.97,RB409,NA,erta,0.444831026,R,2,KpErta,R,1,,,,
1151,KpMero4_R01up_KPN_01226_0.97,RB402,NA,erta,-0.013312382,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1152,KpMero4_R01up_KPN_01226_0.97,RB552,NA,erta,0.350700712,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1153,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,erta,2.188767829,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1154,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,erta,2.064375568,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1155,KpMero4_R02up_KPN_01107_0.97,RB540,NA,erta,2.990827758,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1156,KpMero4_R02up_KPN_01107_0.97,RB563,NA,erta,5.132113094,S,0.06,KpErta,S,1,,,,
1157,KpMero4_R02up_KPN_01107_0.97,RB570,NA,erta,2.106515612,S,0.5,KpErta,S,1,,,,
1158,KpMero4_R02up_KPN_01107_0.97,RB409,NA,erta,0.451329147,R,2,KpErta,R,1,,,,
1159,KpMero4_R02up_KPN_01107_0.97,RB402,NA,erta,-0.072623866,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1160,KpMero4_R02up_KPN_01107_0.97,RB552,NA,erta,-0.166569529,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1161,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,erta,2.467018544,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1162,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,erta,2.406473692,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1163,KpMero4_R03up_KPN_02345_0.95,RB540,NA,erta,1.705706823,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1164,KpMero4_R03up_KPN_02345_0.95,RB563,NA,erta,-0.355184173,S,0.06,KpErta,S,1,,,,
1165,KpMero4_R03up_KPN_02345_0.95,RB570,NA,erta,1.370851104,S,0.5,KpErta,S,1,,,,
1166,KpMero4_R03up_KPN_02345_0.95,RB409,NA,erta,0.089592878,R,2,KpErta,R,1,,,,
1167,KpMero4_R03up_KPN_02345_0.95,RB402,NA,erta,-0.095127948,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1168,KpMero4_R03up_KPN_02345_0.95,RB552,NA,erta,-0.194884265,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1169,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,erta,3.726323606,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1170,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,erta,3.594230034,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1171,KpMero4_R04up_KPN_02742_0.97,RB540,NA,erta,4.204211563,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1172,KpMero4_R04up_KPN_02742_0.97,RB563,NA,erta,5.72946549,S,0.06,KpErta,S,1,,,,
1173,KpMero4_R04up_KPN_02742_0.97,RB570,NA,erta,4.533233261,S,0.5,KpErta,S,1,,,,
1174,KpMero4_R04up_KPN_02742_0.97,RB409,NA,erta,0.257172654,R,2,KpErta,R,1,,,,
1175,KpMero4_R04up_KPN_02742_0.97,RB402,NA,erta,0.292413936,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1176,KpMero4_R04up_KPN_02742_0.97,RB552,NA,erta,-0.229614711,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1177,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,erta,-1.184770846,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1178,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,erta,-0.948720535,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1179,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,erta,-2.540436202,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1180,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,erta,-0.386943381,S,0.06,KpErta,S,1,,,,
1181,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,erta,-0.295665194,S,0.5,KpErta,S,1,,,,
1182,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,erta,1.453965139,R,2,KpErta,R,1,,,,
1183,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,erta,0.4906844,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1184,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,erta,-0.441558365,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1185,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,erta,1.598258093,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1186,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,erta,1.629613832,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1187,KpMero4_R06up_KPN_03358_0.92,RB540,NA,erta,2.605484234,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1188,KpMero4_R06up_KPN_03358_0.92,RB563,NA,erta,2.24938059,S,0.06,KpErta,S,1,,,,
1189,KpMero4_R06up_KPN_03358_0.92,RB570,NA,erta,2.431262509,S,0.5,KpErta,S,1,,,,
1190,KpMero4_R06up_KPN_03358_0.92,RB409,NA,erta,0.079427932,R,2,KpErta,R,1,,,,
1191,KpMero4_R06up_KPN_03358_0.92,RB402,NA,erta,-0.017923158,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1192,KpMero4_R06up_KPN_03358_0.92,RB552,NA,erta,-0.310729639,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1193,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,erta,0.333914328,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1194,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,erta,0.515780847,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1195,KpMero4_R07up_KPN_03934_0.92,RB540,NA,erta,0.760227762,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1196,KpMero4_R07up_KPN_03934_0.92,RB563,NA,erta,1.453154374,S,0.06,KpErta,S,1,,,,
1197,KpMero4_R07up_KPN_03934_0.92,RB570,NA,erta,0.673674189,S,0.5,KpErta,S,1,,,,
1198,KpMero4_R07up_KPN_03934_0.92,RB409,NA,erta,-0.528507461,R,2,KpErta,R,1,,,,
1199,KpMero4_R07up_KPN_03934_0.92,RB402,NA,erta,-0.088780881,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1200,KpMero4_R07up_KPN_03934_0.92,RB552,NA,erta,0.032956125,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1201,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,erta,-2.981828426,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1202,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,erta,-2.840050724,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1203,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,erta,-3.57437796,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1204,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,erta,0.996971601,S,0.06,KpErta,S,1,,,,
1205,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,erta,-0.005742137,S,0.5,KpErta,S,1,,,,
1206,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,erta,1.441433081,R,2,KpErta,R,1,,,,
1207,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,erta,0.406220225,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1208,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,erta,-0.994273322,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1209,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,erta,1.282177605,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1210,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,erta,1.236162636,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1211,KpMero4_R09up_KPN_02342_0.97,RB540,NA,erta,2.233392536,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1212,KpMero4_R09up_KPN_02342_0.97,RB563,NA,erta,2.126533619,S,0.06,KpErta,S,1,,,,
1213,KpMero4_R09up_KPN_02342_0.97,RB570,NA,erta,1.985359491,S,0.5,KpErta,S,1,,,,
1214,KpMero4_R09up_KPN_02342_0.97,RB409,NA,erta,0.153186429,R,2,KpErta,R,1,,,,
1215,KpMero4_R09up_KPN_02342_0.97,RB402,NA,erta,-0.083352996,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1216,KpMero4_R09up_KPN_02342_0.97,RB552,NA,erta,-0.168747856,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1217,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,erta,3.485568342,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1218,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,erta,3.425220967,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1219,KpMero4_R10up_KPN_00833_0.97,RB540,NA,erta,3.205081418,S,0.03,KpErta,S,3,use,"279.a, 279.b",used 2/3,
1220,KpMero4_R10up_KPN_00833_0.97,RB563,NA,erta,4.454103126,S,0.06,KpErta,S,1,,,,
1221,KpMero4_R10up_KPN_00833_0.97,RB570,NA,erta,1.994427333,S,0.5,KpErta,S,1,,,,
1222,KpMero4_R10up_KPN_00833_0.97,RB409,NA,erta,0.501486723,R,2,KpErta,R,1,,,,
1223,KpMero4_R10up_KPN_00833_0.97,RB402,NA,erta,-0.002406713,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1224,KpMero4_R10up_KPN_00833_0.97,RB552,NA,erta,0.088682677,R,32,KpErta,R,2,use,"402, 552",used 2/2,
1225,KpGent2_Rdn_KP1_3311_0.97,RB039,NA,Gent,-1.076008716,S,0.5,KpGent,S,1,,,,
1226,KpGent2_Rdn_KP1_3311_0.97,RB040,NA,Gent,-1.885714377,S,0.25,KpGent,S,2,use,,used 2/2,
1227,KpGent2_Rdn_KP1_3311_0.97,RB279,NA,Gent,-1.310592659,S,0.25,KpGent,S,2,use,,used 2/2,
1228,KpGent2_Rdn_KP1_3311_0.97,RB414,NA,Gent,-0.215593526,R,128,KpGent,R,3,use,,used 3/3,
1229,KpGent2_Rdn_KP1_3311_0.97,RB579,NA,Gent,-0.129940112,R,128,KpGent,R,3,use,,used 3/3,
1230,KpGent2_Rdn_KP1_3311_0.97,RB604,NA,Gent,0.063179719,R,128,KpGent,R,3,use,,used 3/3,
1231,KpGent2_Rdn_KP1_3445_0.92,RB039,NA,Gent,-0.843606896,S,0.5,KpGent,S,1,,,,
1232,KpGent2_Rdn_KP1_3445_0.92,RB040,NA,Gent,-0.819599144,S,0.25,KpGent,S,2,use,,used 2/2,
1233,KpGent2_Rdn_KP1_3445_0.92,RB279,NA,Gent,-0.451137571,S,0.25,KpGent,S,2,use,,used 2/2,
1234,KpGent2_Rdn_KP1_3445_0.92,RB414,NA,Gent,-0.198055483,R,128,KpGent,R,3,use,,used 3/3,
1235,KpGent2_Rdn_KP1_3445_0.92,RB579,NA,Gent,-0.299717907,R,128,KpGent,R,3,use,,used 3/3,
1236,KpGent2_Rdn_KP1_3445_0.92,RB604,NA,Gent,-0.279212478,R,128,KpGent,R,3,use,,used 3/3,
1237,KpGent2_Rdn_KP1_3910_0.95,RB039,NA,Gent,-2.010112534,S,0.5,KpGent,S,1,,,,
1238,KpGent2_Rdn_KP1_3910_0.95,RB040,NA,Gent,-1.476356988,S,0.25,KpGent,S,2,use,,used 2/2,
1239,KpGent2_Rdn_KP1_3910_0.95,RB279,NA,Gent,-1.012378803,S,0.25,KpGent,S,2,use,,used 2/2,
1240,KpGent2_Rdn_KP1_3910_0.95,RB414,NA,Gent,-0.042404613,R,128,KpGent,R,3,use,,used 3/3,
1241,KpGent2_Rdn_KP1_3910_0.95,RB579,NA,Gent,-0.037136396,R,128,KpGent,R,3,use,,used 3/3,
1242,KpGent2_Rdn_KP1_3910_0.95,RB604,NA,Gent,0.074424476,R,128,KpGent,R,3,use,,used 3/3,
1243,KpGent2_Rdn_KP1_3915_0.97,RB039,NA,Gent,-1.467695728,S,0.5,KpGent,S,1,,,,
1244,KpGent2_Rdn_KP1_3915_0.97,RB040,NA,Gent,-4.117638763,S,0.25,KpGent,S,2,use,,used 2/2,
1245,KpGent2_Rdn_KP1_3915_0.97,RB279,NA,Gent,-1.791719349,S,0.25,KpGent,S,2,use,,used 2/2,
